holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,277.91,0.0,0.0,1,Clear,sky is clear,2012-10-16 03:00:00,354
None,277.21,0.0,0.0,1,Clear,sky is clear,2012-10-16 04:00:00,769
None,276.61,0.0,0.0,1,Clear,sky is clear,2012-10-16 05:00:00,2769
None,276.11,0.0,0.0,1,Clear,sky is clear,2012-10-16 06:00:00,5789
None,274.81,0.0,0.0,20,Clouds,few clouds,2012-10-16 07:00:00,7055
None,274.99,0.0,0.0,20,Clouds,few clouds,2012-10-16 08:00:00,6408
None,277.91,0.0,0.0,20,Clouds,few clouds,2012-10-16 09:00:00,5254
None,280.71,0.0,0.0,20,Clouds,few clouds,2012-10-16 10:00:00,4547
None,283.85,0.0,0.0,20,Clouds,few clouds,2012-10-16 11:00:00,4784
None,286.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-16 12:00:00,5015
None,286.31,0.0,0.0,1,Clear,sky is clear,2012-10-16 13:00:00,5057
None,288.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 14:00:00,5430
None,289.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 15:00:00,5813
None,288.99,0.0,0.0,75,Clouds,broken clouds,2012-10-16 16:00:00,6496
None,288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-16 17:00:00,6429
None,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 18:00:00,5142
None,287.28,0.0,0.0,68,Rain,light rain,2012-10-16 19:00:00,3311
None,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 20:00:00,2777
None,286.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 21:00:00,2331
None,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 22:00:00,1767
None,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 23:00:00,1093
None,286.89,0.0,0.0,75,Clouds,broken clouds,2012-10-17 00:00:00,554
None,286.93,0.0,0.0,75,Clouds,broken clouds,2012-10-17 01:00:00,333
None,286.93,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 02:00:00,267
None,287.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 03:00:00,358
None,286.56,0.0,0.0,75,Clouds,broken clouds,2012-10-17 04:00:00,777
None,285.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 05:00:00,2732
None,285.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 06:00:00,5637
None,284.92,0.0,0.0,75,Clouds,broken clouds,2012-10-17 07:00:00,5564
None,285.35,0.0,0.0,75,Clouds,broken clouds,2012-10-17 08:00:00,6274
None,285.72,0.0,0.0,100,Rain,proximity shower rain,2012-10-17 09:00:00,5403
None,285.72,0.0,0.0,100,Rain,light rain,2012-10-17 09:00:00,5403
None,287.09,0.0,0.0,75,Clouds,broken clouds,2012-10-17 10:00:00,4680
None,288.31,0.0,0.0,75,Clouds,broken clouds,2012-10-17 11:00:00,4642
None,288.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 12:00:00,4979
None,290.32,0.0,0.0,1,Clear,sky is clear,2012-10-17 13:00:00,4851
None,291.36,0.0,0.0,1,Clear,sky is clear,2012-10-17 14:00:00,4291
None,292.01,0.0,0.0,1,Clear,sky is clear,2012-10-17 15:00:00,4714
None,292.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 16:00:00,6723
None,292.65,0.0,0.0,1,Clear,sky is clear,2012-10-17 17:00:00,6180
None,290.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 18:00:00,4843
None,288.35,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 19:00:00,3435
None,286.72,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 20:00:00,2921
None,285.49,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 21:00:00,2763
None,284.22,0.0,0.0,20,Clouds,few clouds,2012-10-17 22:00:00,1930
None,283.8,0.0,0.0,20,Clouds,few clouds,2012-10-17 23:00:00,1160
None,283.72,0.0,0.0,20,Clouds,few clouds,2012-10-18 00:00:00,654
None,282.8,0.0,0.0,40,Clouds,scattered clouds,2012-10-18 01:00:00,374
None,282.32,0.0,0.0,99,Mist,mist,2012-10-18 02:00:00,301
None,282.38,0.0,0.0,99,Mist,mist,2012-10-18 03:00:00,397
None,282.76,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 04:00:00,794
None,282.88,0.0,0.0,99,Mist,mist,2012-10-18 05:00:00,2564
None,284.18,0.0,0.0,75,Clouds,broken clouds,2012-10-18 06:00:00,5358
None,284.69,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 07:00:00,6441
None,285.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 08:00:00,5536
None,286.9,0.0,0.0,99,Rain,light rain,2012-10-18 09:00:00,5256
None,288.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 10:00:00,4619
None,289.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 11:00:00,5107
None,288.27,0.0,0.0,99,Rain,light rain,2012-10-18 12:00:00,5147
None,286.41,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 13:00:00,5283
None,285.96,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 14:00:00,5704
None,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 15:00:00,5887
None,287.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 16:00:00,6307
None,286.94,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 17:00:00,5953
None,286.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 18:00:00,4519
None,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 19:00:00,3427
None,283.44,0.0,0.0,100,Rain,light rain,2012-10-18 20:00:00,2921
None,282.51,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 21:00:00,2649
None,281.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 22:00:00,2005
None,281.85,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 23:00:00,1177
None,281.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 00:00:00,699
None,280.97,0.0,0.0,87,Mist,mist,2012-10-19 01:00:00,436
None,280.44,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 02:00:00,353
None,280.44,0.0,0.0,87,Mist,mist,2012-10-19 02:00:00,353
None,280.02,0.0,0.0,87,Mist,mist,2012-10-19 03:00:00,399
None,279.79,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 04:00:00,720
None,279.79,0.0,0.0,87,Mist,mist,2012-10-19 04:00:00,720
None,279.79,0.0,0.0,87,Rain,light rain,2012-10-19 04:00:00,720
None,279.79,0.0,0.0,87,Drizzle,drizzle,2012-10-19 04:00:00,720
None,279.74,0.0,0.0,87,Mist,mist,2012-10-19 05:00:00,2370
None,279.74,0.0,0.0,87,Rain,light rain,2012-10-19 05:00:00,2370
None,279.65,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 06:00:00,5162
None,279.65,0.0,0.0,87,Mist,mist,2012-10-19 06:00:00,5162
None,279.65,0.0,0.0,87,Rain,light rain,2012-10-19 06:00:00,5162
None,279.45,0.0,0.0,91,Mist,mist,2012-10-19 07:00:00,5777
None,279.45,0.0,0.0,91,Rain,moderate rain,2012-10-19 07:00:00,5777
None,279.22,0.0,0.0,91,Drizzle,light intensity drizzle,2012-10-19 08:00:00,5235
None,279.22,0.0,0.0,91,Mist,mist,2012-10-19 08:00:00,5235
None,279.22,0.0,0.0,91,Rain,light rain,2012-10-19 08:00:00,5235
None,279.35,0.0,0.0,91,Rain,light rain,2012-10-19 09:00:00,4606
None,279.35,0.0,0.0,91,Mist,mist,2012-10-19 09:00:00,4606
None,279.92,0.0,0.0,91,Mist,mist,2012-10-19 10:00:00,4328
None,280.44,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 11:00:00,4282
None,281.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 12:00:00,4489
None,281.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 13:00:00,4908
None,281.93,0.0,0.0,92,Mist,mist,2012-10-19 14:00:00,5620
None,281.94,0.0,0.0,92,Mist,mist,2012-10-19 15:00:00,5849
None,281.94,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 15:00:00,5849
None,282.27,0.0,0.0,92,Rain,moderate rain,2012-10-19 16:00:00,4945
None,282.41,0.0,0.0,92,Rain,light rain,2012-10-19 17:00:00,4619
None,282.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 18:00:00,4479
None,281.69,0.0,0.0,75,Clouds,broken clouds,2012-10-19 19:00:00,3804
None,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 20:00:00,2908
None,280.66,0.0,0.0,92,Mist,mist,2012-10-19 21:00:00,2942
None,280.43,0.0,0.0,92,Drizzle,drizzle,2012-10-19 22:00:00,3077
None,280.43,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 22:00:00,3077
None,280.1,0.0,0.0,92,Mist,mist,2012-10-19 23:00:00,2051
None,280.1,0.0,0.0,92,Rain,light rain,2012-10-19 23:00:00,2051
None,280.1,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 23:00:00,2051
None,280.06,0.0,0.0,92,Rain,light rain,2012-10-20 00:00:00,1270
None,280.06,0.0,0.0,92,Rain,moderate rain,2012-10-20 00:00:00,1270
None,280.28,0.0,0.0,96,Drizzle,drizzle,2012-10-20 01:00:00,773
None,280.28,0.0,0.0,96,Rain,light rain,2012-10-20 01:00:00,773
None,280.38,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 02:00:00,589
None,280.62,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 03:00:00,432
None,280.62,0.0,0.0,96,Mist,mist,2012-10-20 03:00:00,432
None,280.91,0.0,0.0,96,Mist,mist,2012-10-20 04:00:00,401
None,280.91,0.0,0.0,96,Drizzle,drizzle,2012-10-20 04:00:00,401
None,280.91,0.0,0.0,96,Rain,light rain,2012-10-20 04:00:00,401
None,280.96,0.0,0.0,96,Rain,light rain,2012-10-20 05:00:00,759
None,280.96,0.0,0.0,96,Mist,mist,2012-10-20 05:00:00,759
None,280.96,0.0,0.0,96,Drizzle,drizzle,2012-10-20 05:00:00,759
None,281.13,0.0,0.0,96,Rain,light rain,2012-10-20 06:00:00,1313
None,281.13,0.0,0.0,96,Mist,mist,2012-10-20 06:00:00,1313
None,281.13,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 06:00:00,1313
None,281.28,0.0,0.0,100,Rain,light rain,2012-10-20 07:00:00,1824
None,281.28,0.0,0.0,100,Mist,mist,2012-10-20 07:00:00,1824
None,281.28,0.0,0.0,100,Drizzle,drizzle,2012-10-20 07:00:00,1824
None,281.19,0.0,0.0,100,Rain,light rain,2012-10-20 08:00:00,2787
None,281.19,0.0,0.0,100,Mist,mist,2012-10-20 08:00:00,2787
None,281.19,0.0,0.0,100,Drizzle,drizzle,2012-10-20 08:00:00,2787
None,281.7,0.0,0.0,100,Rain,light rain,2012-10-20 09:00:00,3713
None,281.7,0.0,0.0,100,Drizzle,drizzle,2012-10-20 09:00:00,3713
None,281.7,0.0,0.0,100,Mist,mist,2012-10-20 09:00:00,3713
None,281.7,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-20 09:00:00,3713
None,282.02,0.0,0.0,100,Rain,light rain,2012-10-20 10:00:00,3815
None,282.02,0.0,0.0,100,Drizzle,drizzle,2012-10-20 10:00:00,3815
None,282.02,0.0,0.0,100,Mist,mist,2012-10-20 10:00:00,3815
None,282.02,0.0,0.0,100,Rain,moderate rain,2012-10-20 10:00:00,3815
None,282.35,0.0,0.0,100,Rain,light rain,2012-10-20 11:00:00,4339
None,282.35,0.0,0.0,100,Mist,mist,2012-10-20 11:00:00,4339
None,282.35,0.0,0.0,100,Drizzle,drizzle,2012-10-20 11:00:00,4339
None,282.71,0.0,0.0,100,Rain,heavy intensity rain,2012-10-20 12:00:00,4613
None,282.71,0.0,0.0,100,Mist,mist,2012-10-20 12:00:00,4613
None,282.71,0.0,0.0,100,Rain,light rain,2012-10-20 12:00:00,4613
None,282.71,0.0,0.0,100,Rain,moderate rain,2012-10-20 12:00:00,4613
None,283.31,0.0,0.0,48,Rain,light rain,2012-10-20 13:00:00,4507
None,283.79,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 14:00:00,4452
None,284.2,0.0,0.0,75,Clouds,broken clouds,2012-10-20 15:00:00,4636
None,284.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 16:00:00,4810
None,284.13,0.0,0.0,75,Clouds,broken clouds,2012-10-20 17:00:00,5125
None,283.14,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 18:00:00,4337
None,281.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 19:00:00,3644
None,280.47,0.0,0.0,20,Clouds,few clouds,2012-10-20 20:00:00,3107
None,279.52,0.0,0.0,20,Clouds,few clouds,2012-10-20 21:00:00,2929
None,278.85,0.0,0.0,48,Mist,mist,2012-10-20 22:00:00,2865
None,278.12,0.0,0.0,48,Fog,fog,2012-10-20 23:00:00,2340
None,277.94,0.0,0.0,48,Mist,mist,2012-10-21 00:00:00,1372
None,275.93,0.0,0.0,60,Fog,fog,2012-10-21 08:00:00,1928
None,275.93,0.0,0.0,60,Mist,mist,2012-10-21 08:00:00,1928
None,284.09,0.0,0.0,75,Clouds,broken clouds,2012-10-21 17:00:00,4695
None,282.6,0.0,0.0,75,Clouds,broken clouds,2012-10-21 18:00:00,4335
None,281.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 22:00:00,1583
None,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 23:00:00,959
None,281.29,0.0,0.0,75,Clouds,broken clouds,2012-10-22 00:00:00,498
None,281.01,0.0,0.0,75,Clouds,broken clouds,2012-10-22 01:00:00,306
None,280.57,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 02:00:00,259
None,280.54,0.0,0.0,75,Clouds,broken clouds,2012-10-22 03:00:00,324
None,279.37,0.0,0.0,8,Mist,mist,2012-10-22 04:00:00,806
None,279.18,0.0,0.0,8,Mist,mist,2012-10-22 05:00:00,2622
None,279.05,0.0,0.0,8,Mist,mist,2012-10-22 06:00:00,5456
None,282.7,0.0,0.0,38,Clear,sky is clear,2012-10-22 10:00:00,4324
None,286.17,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 11:00:00,4378
None,288.61,0.0,0.0,75,Clouds,broken clouds,2012-10-22 12:00:00,4639
None,290.59,0.0,0.0,20,Clouds,few clouds,2012-10-22 13:00:00,4546
None,292.21,0.0,0.0,75,Clouds,broken clouds,2012-10-22 14:00:00,5006
None,293.56,0.0,0.0,75,Clouds,broken clouds,2012-10-22 15:00:00,5361
None,293.43,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 16:00:00,6101
None,293.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 17:00:00,5781
None,291.47,0.0,0.0,20,Clouds,few clouds,2012-10-22 18:00:00,4272
None,289.17,0.0,0.0,20,Clouds,few clouds,2012-10-22 19:00:00,3091
None,287.28,0.0,0.0,1,Clear,sky is clear,2012-10-22 20:00:00,2434
None,286.1,0.0,0.0,1,Clear,sky is clear,2012-10-22 21:00:00,1984
None,285.45,0.0,0.0,75,Clouds,broken clouds,2012-10-22 22:00:00,1383
None,285.33,0.0,0.0,90,Clouds,overcast clouds,2012-10-22 23:00:00,959
None,285.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 00:00:00,511
None,284.58,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 01:00:00,346
None,283.88,0.0,0.0,75,Clouds,broken clouds,2012-10-23 02:00:00,253
None,283.55,0.0,0.0,75,Clouds,broken clouds,2012-10-23 03:00:00,349
None,282.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 04:00:00,807
None,282.42,0.0,0.0,20,Clouds,few clouds,2012-10-23 05:00:00,2669
None,282.13,0.0,0.0,75,Clouds,broken clouds,2012-10-23 06:00:00,5210
None,281.85,0.0,0.0,40,Clouds,scattered clouds,2012-10-23 07:00:00,6083
None,281.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 08:00:00,5790
None,283.07,0.0,0.0,75,Clouds,broken clouds,2012-10-23 09:00:00,5484
None,284.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 10:00:00,4407
None,285.6,0.0,0.0,75,Clouds,broken clouds,2012-10-23 11:00:00,4725
None,286.63,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 12:00:00,4826
None,286.75,0.0,0.0,99,Rain,moderate rain,2012-10-23 13:00:00,4945
None,287.97,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 14:00:00,5065
None,288.54,0.0,0.0,99,Thunderstorm,proximity thunderstorm,2012-10-23 15:00:00,5618
None,288.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 16:00:00,6094
None,288.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 17:00:00,5844
None,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 18:00:00,4649
None,287.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 19:00:00,3180
None,287.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 20:00:00,2963
None,286.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 21:00:00,2450
None,285.7,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 22:00:00,1613
None,285.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 23:00:00,1021
None,285.37,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-24 00:00:00,580
None,285.37,0.0,0.0,99,Mist,mist,2012-10-24 00:00:00,580
None,285.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-24 01:00:00,298
None,285.6,0.0,0.0,100,Haze,haze,2012-10-24 02:00:00,261
None,285.99,0.0,0.0,100,Mist,mist,2012-10-24 03:00:00,408
None,285.99,0.0,0.0,100,Haze,haze,2012-10-24 03:00:00,408
None,285.94,0.0,0.0,100,Mist,mist,2012-10-24 04:00:00,793
None,285.94,0.0,0.0,100,Thunderstorm,proximity thunderstorm,2012-10-24 04:00:00,793
None,285.97,0.0,0.0,90,Mist,mist,2012-10-24 05:00:00,2643
None,285.97,0.0,0.0,90,Rain,light rain,2012-10-24 05:00:00,2643
None,285.97,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 05:00:00,2643
None,285.73,0.0,0.0,90,Mist,mist,2012-10-24 06:00:00,5593
None,285.73,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2012-10-24 06:00:00,5593
None,285.73,0.0,0.0,90,Rain,moderate rain,2012-10-24 06:00:00,5593
None,285.73,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 06:00:00,5593
None,285.5,0.0,0.0,90,Rain,light rain,2012-10-24 07:00:00,5722
None,285.5,0.0,0.0,90,Mist,mist,2012-10-24 07:00:00,5722
None,285.55,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 08:00:00,5607
None,285.55,0.0,0.0,90,Mist,mist,2012-10-24 08:00:00,5607
None,285.55,0.0,0.0,90,Rain,light rain,2012-10-24 08:00:00,5607
None,285.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 08:00:00,5607
None,285.93,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 09:00:00,5492
None,285.93,0.0,0.0,90,Mist,mist,2012-10-24 09:00:00,5492
None,285.93,0.0,0.0,90,Rain,moderate rain,2012-10-24 09:00:00,5492
None,286.34,0.0,0.0,90,Mist,mist,2012-10-24 10:00:00,4542
None,286.82,0.0,0.0,90,Mist,mist,2012-10-24 11:00:00,4720
None,286.82,0.0,0.0,90,Fog,fog,2012-10-24 11:00:00,4720
None,288.36,0.0,0.0,90,Mist,mist,2012-10-24 12:00:00,4982
None,288.36,0.0,0.0,90,Haze,haze,2012-10-24 12:00:00,4982
None,288.36,0.0,0.0,90,Fog,fog,2012-10-24 12:00:00,4982
None,289.08,0.0,0.0,90,Haze,haze,2012-10-24 13:00:00,5032
None,289.08,0.0,0.0,90,Mist,mist,2012-10-24 13:00:00,5032
None,289.08,0.0,0.0,90,Fog,fog,2012-10-24 13:00:00,5032
None,289.88,0.0,0.0,90,Mist,mist,2012-10-24 14:00:00,5212
None,289.88,0.0,0.0,90,Haze,haze,2012-10-24 14:00:00,5212
None,290.24,0.0,0.0,90,Mist,mist,2012-10-24 15:00:00,5661
None,290.24,0.0,0.0,90,Haze,haze,2012-10-24 15:00:00,5661
None,290.24,0.0,0.0,90,Rain,moderate rain,2012-10-24 15:00:00,5661
None,290.01,0.0,0.0,90,Mist,mist,2012-10-24 16:00:00,5812
None,289.62,0.0,0.0,90,Haze,haze,2012-10-24 17:00:00,5855
None,289.62,0.0,0.0,90,Mist,mist,2012-10-24 17:00:00,5855
None,289.61,0.0,0.0,90,Haze,haze,2012-10-24 18:00:00,4416
None,289.61,0.0,0.0,90,Mist,mist,2012-10-24 18:00:00,4416
None,289.06,0.0,0.0,90,Mist,mist,2012-10-24 19:00:00,3118
None,288.34,0.0,0.0,75,Haze,haze,2012-10-24 20:00:00,2877
None,288.34,0.0,0.0,75,Mist,mist,2012-10-24 20:00:00,2877
None,287.06,0.0,0.0,20,Mist,mist,2012-10-24 21:00:00,2498
None,287.41,0.0,0.0,75,Mist,mist,2012-10-24 22:00:00,1701
None,287.52,0.0,0.0,90,Mist,mist,2012-10-24 23:00:00,1028
None,287.81,0.0,0.0,90,Mist,mist,2012-10-25 00:00:00,578
None,287.29,0.0,0.0,75,Mist,mist,2012-10-25 01:00:00,354
None,287.23,0.0,0.0,90,Mist,mist,2012-10-25 02:00:00,272
None,286.44,0.0,0.0,90,Mist,mist,2012-10-25 03:00:00,370
None,285.32,0.0,0.0,90,Mist,mist,2012-10-25 04:00:00,809
None,285.32,0.0,0.0,90,Fog,fog,2012-10-25 04:00:00,809
None,285.43,0.0,0.0,90,Mist,mist,2012-10-25 05:00:00,2641
None,285.53,0.0,0.0,75,Mist,mist,2012-10-25 06:00:00,4957
None,285.2,0.0,0.0,90,Mist,mist,2012-10-25 07:00:00,6036
None,285.2,0.0,0.0,90,Fog,fog,2012-10-25 07:00:00,6036
None,285.02,0.0,0.0,90,Mist,mist,2012-10-25 08:00:00,5309
None,286.43,0.0,0.0,90,Mist,mist,2012-10-25 10:00:00,4438
None,287.36,0.0,0.0,90,Mist,mist,2012-10-25 11:00:00,4723
None,287.6,0.0,0.0,90,Mist,mist,2012-10-25 12:00:00,4879
None,287.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 13:00:00,5062
None,286.41,0.0,0.0,90,Rain,light rain,2012-10-25 14:00:00,5450
None,286.41,0.0,0.0,90,Mist,mist,2012-10-25 14:00:00,5450
None,286.41,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 14:00:00,5450
None,286.41,0.0,0.0,90,Drizzle,drizzle,2012-10-25 14:00:00,5450
None,285.8,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 15:00:00,5888
None,285.8,0.0,0.0,90,Mist,mist,2012-10-25 15:00:00,5888
None,285.8,0.0,0.0,90,Rain,light rain,2012-10-25 15:00:00,5888
None,285.8,0.0,0.0,90,Drizzle,drizzle,2012-10-25 15:00:00,5888
None,285.8,0.0,0.0,90,Rain,moderate rain,2012-10-25 15:00:00,5888
None,285.29,0.0,0.0,90,Rain,light rain,2012-10-25 16:00:00,6473
None,285.29,0.0,0.0,90,Mist,mist,2012-10-25 16:00:00,6473
None,285.29,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 16:00:00,6473
None,284.77,0.0,0.0,90,Rain,moderate rain,2012-10-25 17:00:00,6488
None,284.77,0.0,0.0,90,Mist,mist,2012-10-25 17:00:00,6488
None,284.77,0.0,0.0,90,Rain,light rain,2012-10-25 17:00:00,6488
None,284.29,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 18:00:00,5351
None,284.29,0.0,0.0,90,Mist,mist,2012-10-25 18:00:00,5351
None,284.29,0.0,0.0,90,Rain,moderate rain,2012-10-25 18:00:00,5351
None,284.29,0.0,0.0,90,Rain,light rain,2012-10-25 18:00:00,5351
None,283.79,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 19:00:00,3500
None,283.79,0.0,0.0,90,Mist,mist,2012-10-25 19:00:00,3500
None,283.79,0.0,0.0,90,Rain,light rain,2012-10-25 19:00:00,3500
None,283.44,0.0,0.0,90,Rain,light rain,2012-10-25 20:00:00,2856
None,283.44,0.0,0.0,90,Mist,mist,2012-10-25 20:00:00,2856
None,283.44,0.0,0.0,90,Drizzle,drizzle,2012-10-25 20:00:00,2856
None,283.22,0.0,0.0,90,Rain,moderate rain,2012-10-25 21:00:00,2587
None,283.22,0.0,0.0,90,Mist,mist,2012-10-25 21:00:00,2587
None,283.22,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 21:00:00,2587
None,282.82,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 22:00:00,1979
None,282.13,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 23:00:00,1284
None,281.05,0.0,0.0,90,Rain,light rain,2012-10-26 00:00:00,665
None,281.05,0.0,0.0,90,Rain,moderate rain,2012-10-26 00:00:00,665
None,281.05,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-26 00:00:00,665
None,280.44,0.0,0.0,90,Drizzle,drizzle,2012-10-26 01:00:00,432
None,280.44,0.0,0.0,90,Rain,light rain,2012-10-26 01:00:00,432
None,280.07,0.0,0.0,90,Rain,light rain,2012-10-26 02:00:00,326
None,280.07,0.0,0.0,90,Mist,mist,2012-10-26 02:00:00,326
None,280.07,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-26 02:00:00,326
None,279.54,0.0,0.0,90,Rain,light rain,2012-10-26 03:00:00,380
None,279.54,0.0,0.0,90,Mist,mist,2012-10-26 03:00:00,380
None,279.54,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-26 03:00:00,380
None,279.54,0.0,0.0,90,Drizzle,drizzle,2012-10-26 03:00:00,380
None,278.93,0.0,0.0,90,Rain,light rain,2012-10-26 04:00:00,705
None,278.93,0.0,0.0,90,Mist,mist,2012-10-26 04:00:00,705
None,278.93,0.0,0.0,90,Rain,moderate rain,2012-10-26 04:00:00,705
None,278.93,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-26 04:00:00,705
None,278.93,0.0,0.0,90,Drizzle,drizzle,2012-10-26 04:00:00,705
None,278.27,0.0,0.0,90,Rain,heavy intensity rain,2012-10-26 05:00:00,2430
None,278.27,0.0,0.0,90,Mist,mist,2012-10-26 05:00:00,2430
None,278.27,0.0,0.0,90,Rain,moderate rain,2012-10-26 05:00:00,2430
None,278.27,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2012-10-26 05:00:00,2430
None,278.07,0.0,0.0,90,Rain,heavy intensity rain,2012-10-26 06:00:00,5426
None,278.07,0.0,0.0,90,Mist,mist,2012-10-26 06:00:00,5426
None,278.07,0.0,0.0,90,Rain,moderate rain,2012-10-26 06:00:00,5426
None,277.53,0.0,0.0,90,Rain,light rain,2012-10-26 07:00:00,6499
None,277.53,0.0,0.0,90,Rain,moderate rain,2012-10-26 07:00:00,6499
None,276.23,0.0,0.0,90,Rain,light rain,2012-10-26 08:00:00,5856
None,276.23,0.0,0.0,90,Mist,mist,2012-10-26 08:00:00,5856
None,276.23,0.0,0.0,90,Rain,moderate rain,2012-10-26 08:00:00,5856
None,275.66,0.0,0.0,90,Rain,light rain,2012-10-26 09:00:00,5234
None,275.66,0.0,0.0,90,Mist,mist,2012-10-26 09:00:00,5234
